timestamp,cycle,mode,episode_in_mode,total_reward,reward_cum_avg,steps,v_out_mean,out_first_spike_step,out_first_spike_time,out_first_spike_neurons,reward_std
1770109973,2,train,6,0.0,2.142857142857143,155,-55.99006271362305,4,4.0,0|1|2|3,
1770110018,2,train,7,4.0,2.375,298,-56.07343673706055,4,4.0,0|1|2|3,
1770110049,2,train,8,2.0,2.3333333333333335,205,-56.36359786987305,4,4.0,0|1|2|3,
1770110090,2,train,9,4.0,2.5,265,-55.94054412841797,4,4.0,0|1|2|3,
1770110142,2,train,10,4.0,2.6363636363636362,340,-55.9728889465332,4,4.0,0|1|2|3,
1770110174,2,train,11,2.0,2.5833333333333335,207,-55.30183410644531,4,4.0,0|1|2|3,
1770110212,2,train,12,3.0,2.6153846153846154,250,-55.87321090698242,4,4.0,0|1|2|3,
1770110247,2,train,13,2.0,2.5714285714285716,228,-55.470176696777344,4,4.0,0|1|2|3,
1770110281,2,train,14,2.0,2.533333333333333,226,-54.82062530517578,4,4.0,0|1|2|3,
1770110313,2,train,15,2.0,2.5,205,-55.56938934326172,4,4.0,0|1|2|3,
1770110347,2,train,16,2.0,2.4705882352941178,223,-56.017311096191406,4,4.0,0|1|2|3,
1770110385,2,train,17,3.0,2.5,249,-56.000831604003906,4,4.0,0|1|2|3,
1770110405,2,train,18,0.0,2.3684210526315788,131,-55.81978988647461,4,4.0,0|1|2|3,
1770110451,2,train,19,4.0,2.45,302,-55.842498779296875,4,4.0,0|1|2|3,
1770110498,2,train,20,4.0,2.5238095238095237,308,-56.151676177978516,4,4.0,0|1|2|3,
1770110561,2,train,21,7.0,2.727272727272727,415,-56.36783218383789,4,4.0,0|1|2|3,
1770110608,2,train,22,5.0,2.8260869565217392,304,-55.66884994506836,4,4.0,0|1|2|3,
1770110644,2,train,23,3.0,2.8333333333333335,233,-56.01096725463867,4,4.0,0|1|2|3,
1770110672,2,train,24,1.0,2.76,187,-55.91189193725586,4,4.0,0|1|2|3,
1770110698,2,train,25,1.0,2.6923076923076925,169,-55.66804122924805,4,4.0,0|1|2|3,
1770110731,2,train,26,2.0,2.6666666666666665,214,-55.936134338378906,4,4.0,0|1|2|3,
1770110773,2,train,27,4.0,2.7142857142857144,279,-55.87702178955078,4,4.0,0|1|2|3,
1770110858,2,train,28,11.0,3.0,551,-56.32667541503906,4,4.0,0|1|2|3,
1770110904,2,train,29,4.0,3.033333333333333,303,-55.59221267700195,4,4.0,0|1|2|3,
1770110931,2,train,30,1.0,2.967741935483871,175,-55.934391021728516,4,4.0,0|1|2|3,
1770110977,2,train,31,4.0,3.0,306,-55.68779373168945,4,4.0,0|1|2|3,
1770111010,2,train,32,2.0,2.9696969696969697,211,-55.3474006652832,4,4.0,0|1|2|3,
1770111037,2,train,33,1.0,2.911764705882353,180,-55.79358673095703,4,4.0,0|1|2|3,
1770111061,2,train,34,0.0,2.8285714285714287,158,-55.1049919128418,4,4.0,0|1|2|3,
1770111081,2,train,35,0.0,2.75,127,-55.938316345214844,4,4.0,0|1|2|3,
1770111107,2,train,36,1.0,2.7027027027027026,173,-56.01503372192383,4,4.0,0|1|2|3,
1770111147,2,train,37,3.0,2.710526315789474,258,-56.02956771850586,4,4.0,0|1|2|3,
1770111189,2,train,38,4.0,2.7435897435897436,277,-56.05674362182617,4,4.0,0|1|2|3,
1770111214,2,train,39,1.0,2.7,165,-56.263038635253906,4,4.0,0|1|2|3,
1770111267,2,train,40,5.0,2.7560975609756095,344,-55.825687408447266,4,4.0,0|1|2|3,
1770111317,2,train,41,5.0,2.8095238095238093,327,-55.496742248535156,4,4.0,0|1|2|3,
1770111357,2,train,42,4.0,2.8372093023255816,266,-55.865013122558594,4,4.0,0|1|2|3,
1770111394,2,train,43,2.0,2.8181818181818183,237,-55.98495101928711,4,4.0,0|1|2|3,
1770111419,2,train,44,1.0,2.7777777777777777,165,-54.75919723510742,4,4.0,0|1|2|3,
1770111455,2,train,45,3.0,2.782608695652174,236,-56.27251052856445,4,4.0,0|1|2|3,
1770111493,2,train,46,3.0,2.7872340425531914,250,-55.65290832519531,4,4.0,0|1|2|3,
1770111521,2,train,47,1.0,2.75,183,-56.21452713012695,4,4.0,0|1|2|3,
1770111551,2,train,48,2.0,2.7346938775510203,193,-56.022953033447266,4,4.0,0|1|2|3,
1770111613,2,train,49,6.0,2.8,411,-55.48271942138672,4,4.0,0|1|2|3,
1770111684,2,train,50,7.0,2.8823529411764706,460,-56.421302795410156,4,4.0,0|1|2|3,
1770111731,2,train,51,5.0,2.923076923076923,310,-55.69303894042969,4,4.0,0|1|2|3,
1770111762,2,train,52,2.0,2.9056603773584904,198,-56.31861114501953,4,4.0,0|1|2|3,
